Open,High,Low,Close,Adj Close,Volume,Date
1.0423597861027871,1.0468741716353223,1.0527508429972856,1.0452861430565643,1.0469247106244384,0.05494437049930037,2024-06-26
1.0536531849680453,1.0591806675154503,1.0642801376895314,1.0568601706253151,1.0585120149542613,0.05195812429609911,2024-06-27
1.0542393207169651,1.0519692656950894,1.04749938795582,1.0301390053168178,1.0317603787669023,0.13733660967202485,2024-06-28
1.0445481057350727,1.0422494877949748,1.0428007683907037,1.038450581566765,1.040081479051101,0.041635950991433746,2024-07-01
1.036654532722504,1.0548694708820947,1.0454067345735722,1.0549182268503003,1.0565678515439008,0.04794631582539845,2024-07-02
1.0587723025994078,1.0601212487423806,1.0637668248889107,1.060977081946199,1.0626334891247318,0.004036551653527176,2024-07-03
1.06674410654815,1.0964918646571309,1.0790472793924522,1.096475871046352,1.098172758201248,0.06285962936418553,2024-07-05
1.0983576333209888,1.0919377483299944,1.094840926200651,1.0849794785589386,1.0866633679092241,0.0440394525784103,2024-07-08
1.101366543001763,1.1011950100036925,1.1020269439214498,1.084668819706747,1.0863523065216756,0.02783608067984028,2024-07-09
1.0935510816708913,1.1047223092106362,1.1051067002292105,1.1019132899110247,1.1036163919597113,0.04365806627760145,2024-07-10
1.0981621752350315,1.0976677107967485,1.0750988676904025,1.0602780106336356,1.061933690217295,0.08119176819903759,2024-07-11
1.063617850463116,1.068508496702359,1.0697289651177142,1.0562387343940893,1.0578898921791644,0.06410276099791816,2024-07-12
1.0602572593329898,1.0779930096897867,1.0724929015075344,1.0671913257316143,1.0688549547811608,0.044793693048018834,2024-07-15
1.0795614583606004,1.0814419669964712,1.061674171506663,1.0462959917481613,1.047935808824883,0.04969199003446982,2024-07-16
1.0461111741503522,1.0413872484683033,1.0340352895923148,1.0239247615314024,1.025539151015932,0.08908057745469439,2024-07-17
1.0372015530033376,1.0321378807876087,1.007107213361267,0.997514373601939,0.9990986951688507,0.09335176273847309,2024-07-18
1.0124265548950118,1.0158337950870717,1.0122401003755468,0.9988348811457279,1.000420616851385,0.06441674345585476,2024-07-19
1.0279012541933599,1.0340975047476835,1.036246390505786,1.0295953226937713,1.0312160510768749,0.079928159448483,2024-07-22
1.0395462152534944,1.0413089065680443,1.0475389106315487,1.0315372664687859,1.0331603334399648,0.14365209378519506,2024-07-23
0.9735055908585244,0.9843230083194014,0.9704659575860839,0.9598406169559166,0.9613819963794952,0.2074562301627931,2024-07-24
0.9645959697115098,0.9627671447585784,0.9347722820606847,0.9193705750596413,0.9208658640549325,0.18797907921231358,2024-07-25
0.9217672750095867,0.9207528022703362,0.9096209187979818,0.915641957672287,0.9171331274043506,0.15540510562779428,2024-07-26
0.9352879897207413,0.9389381700306887,0.9400631392819159,0.9346731014889047,0.9361859050353374,0.05829920480529675,2024-07-29
0.9456825676013376,0.9451305291179051,0.9432218204451706,0.9403435441244319,0.9418628050962798,0.05755264325449644,2024-07-30
0.9698323144926566,0.968332529431811,0.9558567860901148,0.9503639218516975,0.9518945645829013,0.07435070475410396,2024-07-31
0.946854839099178,0.9665295892722547,0.9463015767529308,0.9449265029870246,0.9464509308244378,0.08738438961127606,2024-08-01
0.917234293127144,0.9236531270632962,0.9137667028867489,0.9134669901264179,0.9149556976915112,0.10214497798709943,2024-08-02
0.8326709442849649,0.8901827163355509,0.8364568547788382,0.853189098019624,0.8546091937434552,0.23865909013344258,2024-08-05
0.8606113139464115,0.8620425449743057,0.8485389849474336,0.8524122730988815,0.8538313618454898,0.24922784205317225,2024-08-06
0.8785477833902247,0.881168374355634,0.865201287149922,0.8540435580217041,0.8554645828210312,0.10578307907579945,2024-08-07
0.8715450413124337,0.8867337590288666,0.8793365480250366,0.8780459546344439,0.8794942237000645,0.07506228456366676,2024-08-08
0.8660821130271266,0.8868905624353398,0.8706499940821422,0.8900860297449036,0.8915480606348454,0.056424695402887276,2024-08-09
0.9000792982637325,0.8961399301160347,0.8913397533381373,0.8789004146365242,0.8803497317303699,0.04691819391829631,2024-08-12
0.8937487936664426,0.8948857420761578,0.9009738875308158,0.8942805761471251,0.8957473298903853,0.049329374424081085,2024-08-13
0.8861287904215283,0.882501023901725,0.8595944895147878,0.863986300667632,0.8654186661753125,0.13292976348930072,2024-08-14
0.870497867759785,0.8712135707547413,0.8750723164050465,0.8728415595406256,0.8742839751968094,0.09774837036278625,2024-08-15
0.8798763975059358,0.8980995540761096,0.8876282366985335,0.885037023340602,0.8864932833489998,0.08461400634790622,2024-08-16
0.9079338750626906,0.9100141012430316,0.9113976317663266,0.9134669901264179,0.9149556976915112,0.052598887409986014,2024-08-19
0.9215328207100186,0.9252208023101649,0.9316925257529243,0.917817043744998,0.9193106760699195,0.04851796867001126,2024-08-20
0.9078557633809932,0.9113466311831679,0.9151881937573874,0.9074858886386985,0.9089677362430202,0.07110337531142283,2024-08-21
0.9238773637056994,0.9174606483701251,0.903027018237335,0.8908628546656463,0.8923257735800814,0.10398791850107506,2024-08-22
0.9044169413146936,0.9059380499164089,0.9080020555406259,0.9059322387972133,0.9074123103525482,0.06267362888638613,2024-08-23
0.9169607233594892,0.9171471611631332,0.9132139879063625,0.9098161263472428,0.9113006371732693,0.043123954813828885,2024-08-26
0.9127013112447013,0.9082503918365825,0.9119504672426755,0.8977761697636248,0.8992470381439472,0.05786662571243302,2024-08-27
0.9062144640295409,0.9015485113827939,0.8892075772801609,0.8831727146469248,0.8846267960709795,0.0705837684720658,2024-08-28
0.9005873223309553,0.9034297934426094,0.878957467726738,0.8746281146261234,0.8760725484370311,0.08700897580287362,2024-08-29
0.8862069021032257,0.8850092803755243,0.8902342028814019,0.8879110621990345,0.8893706309220057,0.09865533599535853,2024-08-30
0.879133919139145,0.8701161861213376,0.8463672862137286,0.8374205240486519,0.8388226201580924,0.1672050441964438,2024-09-03
0.8381808588337665,0.8467573824009584,0.8430901575192509,0.8312062802632363,0.8326012734543928,0.08937152315620628,2024-09-04
0.8358753120516964,0.8515781004008862,0.8437219178510944,0.8373428889673142,0.8387448250730227,0.06146121292788642,2024-09-05
0.8429874104838637,0.8375080147202636,0.7996181061209751,0.7870853745877859,0.7884301995643177,0.15411675369441316,2024-09-06
0.8034411952303695,0.8016076894189783,0.7701234658868248,0.7669667469982338,0.7698194502760194,0.18021313265758848,2024-09-09
0.786403427516742,0.7832656378581073,0.7807289180339168,0.7706176107774088,0.77347926890344,0.1148919832087642,2024-09-10
0.7835898566674493,0.7846765096985029,0.7740718775888746,0.787240644750461,0.7901431188686001,0.10285911743626497,2024-09-11
0.8126633823586498,0.8092110399525452,0.8119766540277447,0.813573397598587,0.8165406327803448,0.12020152895805605,2024-09-12
0.8247929936087353,0.8379390745806219,0.832587367932283,0.8355562153549747,0.8385774585826669,0.08359697621241596,2024-09-13
0.840173839634571,0.8376648181267368,0.8444326030384322,0.8403723165152635,0.8434053930134244,0.061615644517251975,2024-09-16
0.8539290086452938,0.8560852115878674,0.858646909265004,0.8503926942425291,0.8534503562530162,0.0437595986485103,2024-09-17
0.8598688355796207,0.8563988184008138,0.8606211151160288,0.8545096055634129,0.8575773022490423,0.08378980239582268,2024-09-18
0.890896226603539,0.8827361692084577,0.8832218198426907,0.8733853606905138,0.8764994697830775,0.09054469130746393,2024-09-19
0.8885515643533823,0.8808548871486421,0.8884178467413659,0.8842601984198595,0.8874010116275401,0.33639380908501415,2024-09-20
0.8949601806323695,0.895434494195837,0.8866016110972925,0.8720648531467248,0.8751757638096014,0.0743353469164875,2024-09-23
0.8864413564027938,0.8792872119017732,0.8793365480250366,0.8764924233198006,0.8796141280513643,0.10100423193747654,2024-09-24
0.8764375754396361,0.8766769315487049,0.8852196429023826,0.871443416915499,0.8745526894126687,0.05692553155182417,2024-09-25
0.8925374067005156,0.8867337590288666,0.8909448880687398,0.8779683195531065,0.8810936621004382,0.09640029350534113,2024-09-26
0.8837841281713716,0.8982563574825828,0.8935508542516082,0.8893092048241611,0.8924624502662355,0.056894815876591245,2024-09-27
0.8905835413677976,0.9013133660760613,0.8999472619295747,0.904068048630378,0.9072575528515154,0.06086908296645166,2024-09-30
0.922470637908291,0.9254559476168975,0.9098972160401937,0.9136223788159348,0.9168352697697726,0.09977048564895397,2024-10-01
0.9138735827425417,0.9132279132429835,0.9126611524300134,0.9050001437137956,0.9081919265414555,0.049563154841131704,2024-10-02
0.8987116879344106,0.9056245627094168,0.905711909275698,0.9042234373198947,0.907413261974384,0.03471127265281049,2024-10-03
0.926222025955856,0.9184796911032695,0.9182679500651476,0.9147098625888692,0.9179254715353107,0.038275997406231874,2024-10-04
0.9246589575405768,0.9212230928838014,0.8959199253720305,0.8823182546448447,0.8854542312571314,0.06056704549332788,2024-10-07
0.8956635435310738,0.891436904375428,0.8973412957467064,0.8924940210616272,0.8956550225723212,0.04085099484659227,2024-10-08
0.8911696771167179,0.8926909728093504,0.8721504098082751,0.8719870995385455,0.875097730819073,0.10861745332923792,2024-10-09
0.8697162739249076,0.8774138238349609,0.8762567917172763,0.8729191946219632,0.8760321045090131,0.05088990136855398,2024-10-10
0.879251146288929,0.884930938475265,0.8830480646646404,0.8833281033364417,0.8864666379375998,0.03421384935667725,2024-10-11
0.8915995895022433,0.9033513319363955,0.9010528123863102,0.8975431459927705,0.9007165801637462,0.02598716767345824,2024-10-14
0.9090280348788335,0.9148739303901119,0.9110818118483861,0.9018153274763294,0.9049992352826404,0.06734667758779564,2024-10-15
0.900352868031387,0.9006862720561228,0.9044958640212701,0.9005725735407197,0.9037534433469634,0.025873690317736592,2024-10-16
0.9109037885298541,0.9057812465099355,0.8978150858715983,0.8832503497282624,0.886388723899801,0.06977065629159415,2024-10-17
0.8912869042665019,0.8935532121360215,0.9008159173238641,0.8874450146573256,0.8905935839336259,0.05251783215589911,2024-10-18
0.8890204729525184,0.8923774856023583,0.8973017730709778,0.8932708459823697,0.8964338060921224,0.03795092317668339,2024-10-21
0.8899582901507908,0.9021756054027326,0.9001841569920208,0.9011940097719455,0.9043763987911666,0.04285348622913894,2024-10-22
0.9034790048619454,0.9031946481358768,0.8919951308786478,0.8830173259574081,0.8861551007391335,0.04964250366881677,2024-10-23
0.8890985846342159,0.8832064598219227,0.8851802407226168,0.8834057384177794,0.8865444330226695,0.04972867820210915,2024-10-24
0.8951556387183268,0.9016268532830534,0.9046063588189626,0.9025145173157345,0.9057001047646427,0.06510358008259104,2024-10-25
0.9359913526194454,0.9267571407969302,0.9090285606459041,0.913000942584709,0.9162123143255694,0.11878690147093957,2024-10-28
0.9265737074052081,0.9365865973574079,0.9316925257529243,0.9347507365702421,0.938015516967224,0.1875371147742398,2024-10-29
1.0283701627924962,1.03009979532132,0.9876414520932304,0.9735896120705365,0.9769498158953738,0.36485358861472306,2024-10-30
0.9682692460773774,0.9880071109328183,0.9624900888305274,0.9467908116807018,0.9500851746150236,0.22069127333538105,2024-10-31
